,fluxes,reduced_costs
ADSK,0.024748199999999995,-136.11914961248834
HSDy_num1,0.0,735.1644630744959
CYSTL_num1,0.0,-26.342102443408294
SHSL1,0.0153911,-1100.4978016496498
SSALy_num1,0.0,-769.4256632180512
EX_dad_2_e,0.0,30940.359702397684
EX_ser__D_e,0.0,2734.048198812019
EX_gam6p_e,0.0,8486.34696670615
EX_15dap_e,0.0,0.0
EX_ocdcea_e,0.0,114901.76204362688
EX_cynt_e,0.0,-2.0
EX_galctn__D_e,0.0,0.0
EX_glyb_e,0.0,5399.042758185152
3HCINNMH,0.0,-1064.0881251439332
BSORx,0.0,1122.374225555006
NMNt7pp,0.0,166928.49965192645
GLUtex_num1,0.0,-2.0
GLYtex_num1,0.0,2.0000000000002274
GLYALDtex_num1,0.0,-2.0
GLYBtex_num1,0.0,-2.0
GLYCtex_num1,0.0,-2.0
GLYC3Ptex_num1,0.0,-2.0
GLYCLTtex_num1,0.0,2.0
GTPtex_num1,0.0,2.0
GUAtex,0.0,2.0
Htex_num1,0.0,2.0
H2tex_num1,0.0,-2.0
H2Otex_num1,0.0,2.0
FACOAL160t2pp_num1,0.0,-699.4093546410277
FACOAL180t2pp_num1,0.0,5097.753962466642
SPODMpp,0.0,367.90264454789735
NO3R1bpp,0.0,601.1895754018753
O2tpp,3.4162188606308628,-2.0
PHYTSpp,0.0,542.2334753020712
PPTHpp,0.0,-5.81878900953518
PYRt2rpp,0.0,2.0
NO3R2pp_num1,0.0,-40.57677953659376
NTP3pp,0.0,2345.6667997685227
NO3R2bpp,0.0,1393.2526408568956
THD2pp,0.0,205.6293414311587
TMAOR1pp_num1,0.0,1084.7114701180253
TMAOR2pp_num1,0.0,1022.5334766332526
XANtpp,0.0,-2.0
DAPtex_num1,0.0,-2.0
12PPDStex_num1,0.0,2.0
DDGLCNtex_num1,0.0,-2.0
26DAHtex_num1,0.0,-2.0
HCINNMtex_num1,0.0,-2.0
HPPPNtex_num1,0.0,2.0
ACtex_num1,0.0,2.0
ACALDtex_num1,0.0,-2.0
ACMANAtex_num1,0.0,-2.0
ACMUMtex_num1,0.0,-2.0
ACACT7r_num1,0.0,-21516.069855263457
PSP_L,0.16631799999999808,-3.5638910490758917
ACACT2r_num1,0.0,703.272801598534
ACACT3r_num1,0.0,-59105.91343584098
ACACT4r_num1,0.0,265.8159111039713
SUCCt2_2pp_num1,0.0,105.21133913317334
SUCFUMtpp_num1,0.0,2.220446049250313e-16
SUCptspp,0.0,205.16521861285602
SULabcpp_num1,0.0,192.1564936954929
TSULabcpp_num1,0.0,245.7621632620795
TARTRt7pp,0.0,-2.0
AHGDx,0.0,816.3258194608024
TAURabcpp,0.0,5728.912302620767
THMDt2pp_copy1_num1,0.0,-1.9999999999999574
EX_ca2_e,0.0,2.0
EX_so3_e,0.0,0.0
Kt2pp_num1,0.019519300000000003,-2.0
AKGt2rpp,0.0,2.0000000000000853
XYLt2pp,0.0,-2.0
EX_ascb__L_e,0.0,0.0
EX_ala_B_e,0.0,27063.259884716528
EX_agm_e,0.0,-2.0
EX_minohp_e,0.0,-1.9999999999997384
EX_ppt_e,0.0,241.22058127759414
EX_hxa_e,0.0,-1.9999999999996896
EX_lyx__L_e,0.0,-2.0
EX_acmum_e,0.0,19261.250710085205
EX_dca_e,0.0,59019.94575310964
EX_all__D_e,0.0,13.752150502438411
EX_octa_e,0.0,58242.94099083729
EX_xylu__L_e,0.0,-2.0
EX_gdp_e,0.0,-2.0
EX_gtp_e,0.0,-2.0
THMabcpp,0.0,-1.999999999901732
THMDt2pp_copy2,0.0,-1.9999999999999147
THRabcpp,0.0,196.1564936954929
TREptspp,0.0,896.8636330945036
TRPt2rpp_num1,0.0,-1.9999999999999574
TYRt2rpp_num1,0.0,2.0000000000000853
URIt2pp_copy1_num1,0.0,-1.9999999999999574
URIt2pp_copy2,0.0,-1.9999999999999147
VALabcpp,0.0,192.1564936954929
XTSNt2rpp,0.0,-1.9999999999999574
XYLabcpp,0.0,192.1564936954929
XYLUt2pp,0.0,-2.0
THRt4pp,0.0,-2.0
EX_fruur_e,0.0,300.185007849239
GALtex_num1,0.0,-2.0
GALCTtex_num1,0.0,2.0
GALCTNtex_num1,0.0,0.0
GALTtex_num1,0.0,2.0
GALURtex_num1,0.0,2.0
GTPCI,6.690000000000862e-05,-2051454.9892355946
FDMO,0.0,-4086.13845923151
FEOXAMabcpp,0.0,-1.9999999999999574
CBL1abcpp,0.0,54598.44453001644
ACACt2pp,0.0,-2.0
ACGAptspp_num1,0.0,-1.9999999999999005
ACMANAptspp,0.0,-1.9999999999999005
ACNAMt2pp,0.0,-1.9999999999999574
CHOLD,0.0,-457.3789870451673
DRPA,0.0,58.25720949019683
TKT2_num1,0.0,-3.2202211252572184
EX_ch4_e,0.0,0.0
FEENTERabcpp,0.0,-1.9999999999999574
FECRMabcpp,0.0,-1.9999999999999574
GAMtex_num1,0.0,-2.0
GBBTNtex_num1,0.0,0.0
ARBt2rpp,0.0,-2.0
DAPabcpp,0.0,-1.9999999999999574
CO2tpp,0.0,2.0
DHAtpp,0.0,2.0
DMSOR1pp,0.0,788.8267681798898
ARGabcpp_num1,0.0,192.1564936954929
ARGAGMt7pp,0.0,2.0
ASCBptspp,0.0,-2.0
ASNt2rpp,0.0,-1.9999999999999574
ASPabcpp,0.0,245.7621632620795
ASPt2pp,0.0,51.60566956658667
ASPt2_2pp,0.0,103.21133913317334
ASPt2_3pp_num1,0.0,154.81700869976
HIStex_num1,0.0,-2.0
HXAtex_num1,0.0,2.0
HYXNtex_num1,0.0,-2.0
IDONtex_num1,0.0,2.0
ILEtex_num1,0.0,-2.0
INSTtex_num1,0.0,2.0
INStex,0.0,-2.0
Ktex_num1,0.019519300000000003,-2.0
D_LACtex_num1,0.0,2.0
NTD8pp_num1,0.0,-260.4890263874313
FRULYStex_num1,0.0,-2.0
EX_fad_e,0.0,0.0
GALCTt2rpp_num1,0.0,2.0
GALt2pp,0.0,3258.543954270042
ASPtex_num1,0.0,-2.0
ABUTt2pp,0.0,4.000000000000085
CYSabcpp,0.0,-1.9999999999999574
SBTptspp,0.0,-2.000000000000014
TREHpp,0.0,341.11671684069745
CYTBDpp_num1,0.0,553.8330331627491
CYTBD2pp,0.0,582.9470008666756
ACALDtpp,0.0,-2.0
ACt2rpp,0.0,2.0
EX_fe3dcit_e,0.0,3937.689289164629
EX_fe3hox_e,0.0,4.0
EX_fecrm_e,0.0,1.999999999958277
EX_feenter_e,0.0,1.9999999999774047
EX_feoxam_e,0.0,0.0
EX_cbi_e,0.0,0.0
EX_arbtn_fe3_e,0.0,1.999999999996362
EX_cpgn_e,0.0,-2.0000000000208615
EX_adocbl_e,0.0,0.0
ATPS4rpp_num1,0.0,-20.189564713620456
INDOLEtex_num1,0.0,-2.0
L_LACtex_num1,0.0,2.0
ACt4pp,0.0005205,-2.0
ADEt2rpp_num1,0.0,2.0000000000000853
ADNt2pp_copy1_num1,0.0,-1.9999999999999574
ADNt2pp_copy2,0.0,-1.9999999999999147
ALAabcpp,0.0,196.1564936954929
ALLabcpp,0.0,-1.9999999999999574
ALLTNt2rpp,0.0,-2.0
ARBabcpp,0.0,192.1564936954929
ECOAH8_num1,0.0,2469.3617437696084
GLCDpp_num1,0.0,23.32964951922196
GUAtpp_num1,0.0,2.0
HYD2pp_num1,0.0,320.85449903380487
HYXNtpp_num1,0.0,-2.0
NACtpp,0.0,-2.0
FE3DCITabcpp,0.0,-2.0000000000017764
CPGNtonex,0.0,-2.0
GLCRtex_num1,0.0,0.0
GLCNtex_num1,0.0,2.0
GLCURtex_num1,0.0,-2.0
GLNtex_num1,0.0,-2.0
O2tex_num1,3.4162188606308628,-2.0
EX_ppa_e,0.0,-2.000000000000597
OCTAtex_num1,0.0,-2.0
ORNtex_num1,0.0,-2.0
ECOAH5_num1,0.0,-409.3015703642741
DHFS,6.690000000000862e-05,-13050.077611477976
CITt7pp,0.0,-2.0
CRNt7pp,0.0,9.07830480483483
EX_ni2_e,0.0,2.0
EX_no_e,0.0,131.54298254093737
CHLabcpp,0.0,192.1564936954929
DGSNt2pp,0.0,-1.9999999999999574
DINSt2pp,0.0,-1.9999999999999574
DURIt2pp_num1,0.0,-1.9999999999999574
FE2abcpp,0.0,243.7621632620795
FRUptspp,0.0,460.1396773301261
FUCtpp,0.0,-2.000000000000007
FUMt2_2pp,0.0,105.21133913317334
FUMt2_3pp_num1,0.0,156.81700869976
FEENTERtonex,0.0,-2.0
CSNt2pp,0.0,-1.9999999999999574
CYNTt2pp,0.0,-2.0
CYTDt2pp_copy1_num1,0.0,-1.9999999999999574
CYTDt2pp_copy2,0.0,-1.9999999999999147
DADNt2pp_num1,0.0,-1.9999999999999574
DCYTt2pp_num1,0.0,-1.9999999999999574
DDGLCNt2rpp,0.0,-1.9999999999999574
RMNtex_num1,0.0,2.0
EX_meoh_e,2e-07,-2.0
MALTTRtexi,0.0,666.8859106453884
MALTTTRtexi,0.0,-2.0
MALTPTtexi,0.0,-2.0
MALTtexi,0.0,-2.0
GLCtex_copy1,5.770669239963318,-2.0
FE3DCITtonex,0.0,-1.9999999999999574
PHEtex_num1,0.0,-2.0
PItex_num1,0.09646059999999146,-2.0
ACGAMK,0.0,-362.7782753840565
METS_num1,0.0,28982.364300230678
EX_cu2_e,0.0,2.0
CYSabc2pp,0.0,493.52432652415894
PRASCSi,0.044779399999998054,-1531.3276267494057
TRSARr_num1,0.0,273.1781517528178
LYXI,0.0,946.7525541083805
EX_pheme_e,0.0,0.0
PNTOtex_num1,0.0,-2.0
PPPNtex_num1,0.0,-2.0
PPTtex_num1,0.0,-2.0
PTRCtex_num1,0.0,-2.0
PYRtex_num1,0.0,2.0
DSERtex_num1,0.0,-2.0
SERtex_num1,0.0,-2.0
SO4tex_num1,0.025181999999999996,-2.0
SPMDtex_num1,0.0,0.0
SUCCtex_num1,0.0,2.0
SUCRtex_num1,0.0,0.0
TARTRtex_num1,0.0,-2.0
TAURtex_num1,0.0,2.0
THRtex_num1,0.0,-2.0
THMDtex_num1,0.0,-2.0
CBIuabcpp,0.0,245.7621632620795
METDtex_num1,0.0,0.0
METtex_num1,0.0,-2.0
MNLtex_num1,0.0,-2.0
NAtex_num1,0.0,-2.0
NACtex_num1,0.0,-2.0
NH4tex_num1,1.0799914999999904,-2.0
URIH_num1,0.0,343.70807707424956
XTSNH,0.0,-18.072831006989873
INSH,0.024322800000000006,-216.54588044368938
BUTtex_num1,0.0,-1.9999999999999858
CHLtex_num1,0.0,2.0
CO2tex_num1,0.0,2.0
CRNtex_num1,0.0,2.0
PPK2,0.0,-982.4710085394709
DINStex_num1,0.0,-2.0
DMStex_num1,0.0,-2.0
CSNtex_num1,0.0,-2.0
CYNTtex_num1,0.0,-2.0
CYStex_num1,0.0,-2.0
CYTDtex_num1,0.0,-2.0
DCAtex_num1,0.0,-2.0
DCYTtex,0.0,-2.0
DGSNtex_num1,0.0,-2.0
MTHFR2,0.09965370936016321,-3243.3353462788036
ASPO3,0.0,-438.95927993608313
ASPO5,0.0,-163.63735297478047
ASPO4,0.0,50.358809269422636
ASPO6,0.00022780000000000022,-951.5138270822441
LCTStex_num1,0.0,-2.0
LEUtex_num1,0.0,-2.0
LYStex_num1,0.0,2.0
LYXtex_num1,0.0,-2.0
MANtex_num1,0.0,-2.0
MAN6Ptex_num1,0.0,-2.0
MELIBtex_num1,0.0,-2.0
DMSOtex_num1,0.0,2.0
DURItex,0.0,-2.0
EX_mal__D_e,0.0,-2.0
FRUtex_num1,0.0,2.0
FUCtex_num1,0.0,-2.0
FUMtex_num1,0.0,2.0
ACACT5r_num1,0.0,-18695.182759480085
MALDDH,0.0,-447.5065304886867
FE2tex_num1,0.0012809000374791727,-2.0
NMNtex_num1,0.0,-2.0
NO2tex_num1,0.0,-2.0
DHPS2,6.690000000000862e-05,-20236.83531074363
MTHFC,0.003727790639834965,-61.47289427362007
MTHFD,0.0037277906398348604,-61.47289427342184
BUTt2rpp,0.0,-2.0
CADVtpp,0.0,47082.191063991704
QULNS,0.00022780000000000022,-10991.125291810844
ALKP,0.0,721.6971238310393
GDPtex_num1,0.0,-2.0
EX_cobalt2_e,0.0,2.0
TMAtex_num1,0.0,-2.0
TMAOtex_num1,0.0,-2.0
TREtex_num1,0.0,2.0
L_LACD3_num1,0.0,2586.898257980665
L_LACD2_num1,0.0,2122.413317264001
ACACT6r_num1,0.0,-18711.50428427756
TRPtex_num1,0.0,-2.0
TSULtex_num1,0.0,0.0
TYRtex_num1,0.0,-2.0
URAtex_num1,0.0,-2.0
UREAtex_num1,0.0,2.0
URItex,0.0,-2.0
VALtex_num1,0.0,-2.0
XANtex_num1,0.0,-2.0
XYLtex_num1,0.0,-2.0
ABUTtex_num1,0.0,2.0
FORtppi_num1,0.0,-2.0
DATPHs,0.0,1137.508820257768
GLCTR1,0.0,-514.9017424140329
LIPAabcpp,0.0,108323.90879737303
LIPACabcpp,0.0,3238.224439506528
GGGABADr,0.0,-618.2738685841504
EX_mso3_e,0.0,-1.9999999999993094
EX_23camp_e,0.0,27509.36024823945
EX_23cgmp_e,0.0,27253.074484235665
EX_23cump_e,0.0,8682.283631362248
EX_3amp_e,0.0,28098.245514142433
EX_3gmp_e,0.0,28029.18860287158
EX_3ump_e,0.0,9324.769227150087
EX_glyc__R_e,0.0,-2.0
EX_eca4colipa_e,0.0,0.0
GLYOX3,0.0,-687.398570628827
FDMO3,0.0,-2009.6675275421385
FDMO4,0.0,-2666.02862459716
BUTSO3abcpp_num1,0.0,-1.9999999999999574
ETHSO3abcpp,0.0,-1.9999999999999574
EX_sel_e,0.0,0.0
EX_hg2_e,0.0,0.0
O16GLCT1,0.0,-368.51526895005367
O16AP2pp,0.0,-1510.0939115940128
O16AP3pp,0.0,-1140.8524069442647
O16A4Lpp,0.0,-514.7602333476534
MALTATr,0.0,-425.6847230521962
DHBSH,0.0,4463.548899109999
ENTERES,0.0,-984.0298684437588
FEOXAMUtex,0.0,-2.0
ARBTNtpp,0.0,601.5316808495015
ARBTNtex,0.0,-2.0
23CAMPtex_num1,0.0,-2.0
23CCMPtex_num1,0.0,-2.0
23CUMPtex_num1,0.0,-2.0
23CGMPtex_num1,0.0,-2.0
3AMPtex_num1,0.0,-2.0
3CMPtex_num1,0.0,-2.0
LADGMDH,0.0,244.89894553176327
ALAGLUE,0.0,856.341913531649
FEENTERtpp,0.0,601.5316808495205
FEENTERtex,0.0,-2.0
FE3HOXUtpp,0.0,-2.0
FEOXAMUtpp,0.0,-2.0
FECRMUtpp,0.0,-2.000000000000014
FE3HOXR2,0.0,526.5129384745017
PTRCt2pp_num1,0.0,-2.0
GGGABAH,0.0,-4.292748891464271
FRULYSK,0.0,-254.72566577756328
FDMO6,0.0,-604.6848218497764
SULFACabcpp,0.0,-1.9999999999999574
ETHSO3tex_num1,0.0,-2.0
BUTSO3tex_num1,0.0,-2.0
LIPOtex_num1,0.0,0.0
CYANSTpp,0.0,272.68320219920855
MCPST,0.0,6564.754249101383
PHEMEabcpp,0.0,2496538.8239469365
METSOX1abcpp,0.0,-1.9999999999999574
GALBDtex_num1,0.0,-2.0
LIPAHT2ex,0.0,-2.0
LIPAHTex,0.0,-2.0
ECAP1pp,0.0,-606.7003739653155
UDCPDPpp_num1,0.0,-162.43759208498523
ECAP2pp,0.0,-287.9134121258976
ECA4OALpp,0.0,-1122.8115484436275
FE3Ri,0.0,1033.6427615295036
FE3HOXR3,0.0,-2.0000000000181046
FEENTERR1,0.0,-2.0000000001526246
FEENTERR3,0.0,-2.0000000000181046
SULFACtex_num1,0.0,-1.9999999999999998
EX_sulfac_e,0.0,-2.0000000000004476
EX_butso3_e,0.0,81.8160342116681
EX_ethso3_e,0.0,1587.829894157163
NODOy,0.0,-128.63314679646635
GALM2pp,0.0,-174.5656830011278
CU1abcpp,0.0,243.7621632620795
HG2abcpp,0.0,245.7621632620795
GLCTR3,0.0,-655.5845371664327
HEPT4,0.0,-152.32512578442578
LA4NTpp,0.0,-492.5653412285028
NODOx,0.0,-304.1919832081275
NOtex_num1,0.0,2.0
NOtpp,0.0,-2.0
NHFRBO,0.0,1340.2592957551424
N2Otpp,0.0,-2.0
N2Otex_num1,0.0,-2.0
CRNt8pp,0.0,0.0
CRNt2rpp,0.0,2.0
CRNDt2rpp,0.0,2.0
CTBTt2rpp,0.0,-1.9999999999999574
42A12BOOXpp,0.0,3246.620761539366
TYROXDApp,0.0,3238.237459642622
PACALDt2rpp,0.0,-2.0
PEAMNtex_num1,0.0,-2.0
PACALDtex_num1,0.0,-2.0
LIPOt2pp,0.0,51.60566956658667
NTRIR4pp,0.0,-44.393313525244594
NTRIR3pp,0.0,914.9555917121886
INOSTt4pp,0.0,1026.8717567036656
PHEMEtiex,0.0,0.0
AGM3PA,0.0,-203.80004471373832
CYANtex_num1,0.0,0.0
SO3tex_num1,0.0,0.0
TCYNTtex_num1,0.0,0.0
ACANTHAT,0.0,10940.19139755657
METSOX2abcpp,0.0,-1.9999999999999574
METSOX1tex_num1,0.0,-2.0
METSOX2tex_num1,0.0,-2.0
3UMPtex_num1,0.0,-2.0
3GMPtex_num1,0.0,-2.0
FALDtpp,0.0,2.0
EX_tym_e,0.0,-2.0
METSOXR1_num1,0.0,777.1762164401916
METSOXR2_num1,0.0,-164.58880440793655
DAPAL,0.0,593.6178118991556
AMPTASECG_num1,0.0,230.6695040277864
EX_imp_e,0.0,18822.474904940198
DOPAtex_num1,0.0,2.0
4HOXPACDtex_num1,0.0,-2.0
LACZpp,0.0,-927.6182068338346
GPDDA1pp,0.0,-521.0039322204423
GPDDA5pp,0.0,-359.2335311793188
ETHAtex_num1,0.0,1.9999999999988631
G3PStex_num1,0.0,-2.0
FEENTERR2,0.0,526.5129384745017
FLVR_num1,0.0,465.8778662294389
FE3HOXR1,0.0,-2.0000000001526246
FEENTERexs,0.0,-2.0
FE3HOXexs,0.0,-2.0
FECRMR3,0.0,-2.0000000000181046
FDMO2,0.0,-843.9535454971665
LALGP,0.0,-111.00002028608424
AGM4PApp_num1,0.0,-301.5645445383816
AGM4PA,0.0,-245.1098499664222
RNDR3b_num1,0.0,607.7722807760529
RNDR4b_num1,0.0,-312.05250726115537
ACGAL1Ptex_num1,0.0,-2.0
ACGALtex_num1,0.0,2.0
GLCUR1Ptex_num1,0.0,-2.0
UDPGLCURtex_num1,0.0,-2.0
UDPGALPpp,0.0,-960.7277385177533
UACGAMPpp,0.0,-1241.8663039935864
UACGALPpp,0.0,-1047.1769608492268
UGLCURPpp,0.0,-1009.855962870286
FEROpp_num1,0.0,1414.621855149708
ISETACabcpp_num1,0.0,1384991.9057788546
ISETACtex_num1,0.0,-2.0
GUR1PPpp,0.0,-2.0
UDPGtex_num1,0.0,-2.0
ACGAL1PPpp,0.0,-2.0
UDPGALtex_num1,0.0,-2.0
ACGAM1Ptex_num1,0.0,-2.0
UACGAMtex_num1,0.0,-2.0
UDPACGALtex_num1,0.0,-2.0
AM4PCP,0.0,3036.7631170435884
AM3PA,0.0,-523.6492315721243
UM4PCP,0.0,3206.0497645567916
CBLAT,0.0,913.2163696450989
MSO3abcpp,0.0,-1.9999999999999574
MSO3tex_num1,0.0,2.0
FECRMR1,0.0,-2.0000000001526246
FECRMR2,0.0,526.5129384745017
TDP,0.0,20430.38842889131
3PEPTabcpp_num1,0.0,1313.6267139000483
4PEPTabcpp_num1,0.0,1403.8398491491334
AGM3Pt2pp,0.0,-894.4320517781289
AGM4Pt2pp,0.0,-338.2467248850971
AGMt2pp,0.0,-372.60165409812356
FECRMexs,0.0,-2.0
ARBTNR1,0.0,-2.0000000000763123
ARBTNR2,0.0,526.5129384745017
ARBTNR3,0.0,-2.0000000000181046
ARBTNexs,0.0,-2.0
FEOXAMexs,0.0,2.0
FEOXAMR1,0.0,24.43983424439665
FEOXAMR2,0.0,986.5275584355334
FEOXAMR3,0.0,-126.14673822677642
PTHRpp_num1,0.0,-1032.6673039857903
ARABDI,0.0,5192.1403831592725
AGt3,0.0,53.60566956658667
CD2t3pp_num1,0.0,51.60566956658667
ZNabcpp,0.0,243.7621632620795
SKMt2pp,0.0,-1.9999999999999574
FE2t2pp,0.0,49.60566956658667
R5PPpp_num1,0.0,1048.0417309006057
PSP_Lpp_num1,0.0,-958.2104907566171
TYRPpp,0.0,-2607.0176186123863
GLYC2Ptex_num1,0.0,2.0
PSERtex_num1,0.0,-2.0
R5Ptex_num1,0.0,-2.0
THRPtex_num1,0.0,-2.0
TYRPtex_num1,0.0,-2.0
PAPSR2_num1,0.0,857.2010107197405
GRXR_num1,0.0,146.98261715812987
RNDR1b_num1,0.0,1697.769370984477
RNDR2b_num1,0.0,1693.5664212580268
FACOAE181,0.0,7707.1413766938895
FACOAE160,0.0,-236.75464445344727
FACOAE140,0.0,1800.0890928163826
CPGNR1,0.0,-2.0000000001526246
CPGNR2,0.0,526.5129384745017
CPGNR3,0.0,-2.0000000000181046
CPGNUtpp,0.0,-2.000000000000014
CPGNUtex,0.0,595.5316808494812
AAMYL,0.0,-575.7126410826962
AAMYLpp,0.0,-365.22022571628185
FACOAL80t2pp_num1,0.0,40.49006652055323
PPGPPDP,0.0,-210.09647814601792
CPGNabcpp,0.0,-1.9999999999999574
CPGNexs,0.0,4.000000000041723
CITtex_num1,0.0,-2.0
ACGAtex_num1,0.0,-2.0
DDCAtexi,0.0,-2.0
TTDCAtexi,0.0,-2.0
HDCAtexi,0.0,-2.0
GUACYC,0.0,2523.5186888133267
23PDE2pp,0.0,-322.2427978939195
23PDE4pp,0.0,-350.8622272645507
23PDE9pp,0.0,-389.0570593179582
ATPHs,0.0,9053.573860462693
SARCOX,0.0,-535.5571892915877
GTPHs,0.0,6183.1741042181275
MN6PP_num1,0.0,859.8814227272101
3KGK,0.0,-562.3636087946197
EX_cd2_e,0.0,0.0
F6PP_num1,0.0,1031.026718802161
GDPMNH,0.0,-80.09718575733127
FACOAL60t2pp_num1,0.0,1610.504674041793
IDONt2rpp,0.0,-1.9999999999999574
ILEabcpp,0.0,192.1564936954929
INDOLEt2pp,0.0,1.9999999999999147
INSt2pp_num1,0.0,-1.9999999999999574
LYXt2pp,0.0,-2.0
GDPDPK_num1,0.0,1551.3381167734606
OCDCAtexi,0.0,-1.9999999999840838
OCDCEAtexi,0.0,-2.0
G6Ptex_num1,0.0,-2.0
TUNGSabcpp,0.0,245.7621632620795
MOBDabcpp_num1,7.000000000000001e-07,-1.9999999999999574
MOBDtex_num1,7.000000000000001e-07,-2.0
NI2uabcpp_num1,0.0,243.7621632620795
NI2tex_num1,3.23e-05,-2.0
R1PK,0.0,537.5110014504681
R15BPK,0.0,-278.1357059104448
Kabcpp_num1,0.0,192.1564936954929
LEUabcpp_num1,0.0,192.1564936954929
L_LACt2rpp_num1,0.0,1.999999999999858
MALt2_2pp,0.0,107.21133913317334
MALt2_3pp_num1,0.0,158.81700869976
MALTabcpp,0.0,219.98598260648586
MALTHXabcpp,0.0,-1.9999999999999574
MALTPTabcpp,0.0,654.9140885013186
MALTTRabcpp,0.0,-1.9999999999999574
MALTTTRabcpp,0.0,44.490405646953235
MAN6Pt6_2pp,0.0,411.35533892237396
MANGLYCptspp,0.0,-2.0
MELIBt2pp_num1,0.0,-2.0
METabcpp,0.0,-1.9999999999999574
EX_fe3hox_un_e,0.0,0.0
GGPTRCS,0.0,16039.485769381736
EX_23dappa_e,0.0,-2.0
RMNtpp,0.0,-2.0
SERt4pp,0.0,49.605669566586585
SUCCt2_3pp_num1,0.0,156.81700869976
MNLptspp_num1,0.0,639.5515264003478
NAt3_1p5pp,0.0,59.60566956658667
NAt3_2pp,0.0,55.60566956658667
NH4tpp_num1,1.0799914999999904,-2.0
NMNPtpp,0.0,-2.0
NO2t2rpp_num1,0.0,1.9999999999999716
NO3t7pp_num1,0.0,-2.0
ORNabcpp,0.0,190.1564936954929
PIuabcpp,0.0,192.1564936954929
PNTOt4pp,0.0,-2.0
FRULYSDG,0.0,-2646.0394136893347
METDabcpp,0.0,245.7621632620795
PROabcpp,0.0,196.1564936954929
PROt2rpp_num1,0.0,2.0000000000000853
PROt4pp,0.0,-2.0
PTRCabcpp_num1,0.0,192.1564936954929
ASNNpp,0.0,1726.669554244726
GLUNpp,0.0,1833.5583549915282
NTD12_num1,0.0,-379.655025949398
FECRMtonex,0.0,-2.0
ARBTNtonex,0.0,-2.0
ADOCBLabcpp,0.0,28849.437315522293
EX_enter_e,0.0,-2.0000000000112976
EX_fecrm_un_e,0.0,-2.0000000000208615
EX_cgly_e,0.0,16627.350176058608
EX_chtbs_e,0.0,0.0
EX_gmp_e,0.0,27272.403710783386
EX_h2o2_e,0.0,0.0
EX_ump_e,0.0,9069.525730311552
EX_pydam_e,0.0,-1.9999999998677527
CRNabcpp,0.0,196.1564936954929
CRNDabcpp,0.0,196.1564936954929
DNTPPA_num1,0.0,-316.5021611231149
CTBTabcpp,0.0,192.1564936954929
NTPP9,0.0,-47.619507435244415
NTPP10,0.0,-391.27595676582763
NTPP11,0.0,-1027.301015630962
NTD10pp_num1,0.0,-247.98908147358998
NTD1pp_num1,0.0,-803.2600944077712
NTD2pp_num1,0.0,-505.5160039620632
NTD3pp_num1,0.0,-850.509012026112
NTD4pp_num1,0.0,-250.46968299412947
NTD5pp_num1,0.0,-218.5953003658433
NTD6pp_num1,0.0,-800.7499567910272
NTD7pp_num1,0.0,-253.82834299869864
NTD9pp_num1,0.0,-230.2008465967465
PEAMNOpp,0.0,1593.7633984622985
GAL1PPpp,0.0,-437.3858456114862
H2O2tex_num1,0.0,-2.0
ARGDCpp,0.0,28006.220169994114
ALLPI,0.0,1891.6423324574503
ALLK,0.0,-348.7350974204855
ALLULPE,0.0,-220.7624212083819
ADEtex_num1,0.0,2.0
ADNtex,0.0,-2.0
AGMtex_num1,0.0,-2.0
ALAtex_num1,0.0,-2.0
BALAtex_num1,0.0,-2.0
DALAtex_num1,0.0,2.0
AMPtex_num1,0.0,-2.0
ARBtex_num1,0.0,-2.0
ARGtex_num1,0.0,-2.0
ASCBtex_num1,0.0,2.0
FACOAL100t2pp_num1,0.0,36.22961344212308
RIBabcpp_num1,0.0,934.5342407896461
GPDDA3pp,0.0,-531.5170861259587
GPDDA4pp,0.0,-474.39858058095376
GPDDA2pp,0.0,4830.861160362984
FACOAL120t2pp_num1,0.0,5584.694251340497
FACOAL140t2pp_num1,0.0,264.1433311450856
FE3HOXtonex,0.0,-2.0
CU2abcpp,0.0,247.7621632620795
COBALT2abcpp,0.0,247.7621632620795
NI2abcpp,0.0,247.7621632620795
MG2uabcpp,0.0,346.9735023952527
HCYSMT2,0.0,-830.091801772347
MMETtex_num1,0.0,-2.0
FE3tex_num1,0.0003251999625206737,-2.0
MG2tex_num1,0.0008675000000000001,-2.0
Zn2tex_num1,3.41e-05,-2.0
MMETt2pp,0.0,-2.0000000000017764
CD2tex_num1,0.0,0.0
GLNabcpp,0.0,-1.9999999999999574
GLUabcpp,0.0,196.1564936954929
GLUABUTt7pp,0.0,-2.0
GLUt2rpp,0.0,2.0000000000000853
GLUt4pp,0.0,-2.0
GLYALDtpp,0.0,-2.0
EX_etha_e,0.0,-2.0
ACGK,0.0295792,-429.4027098595361
LCTSt3ipp_num1,0.0,105.21133913317334
ARBt3ipp,0.0,105.21133913317334
14GLUCANabcpp,0.0,418.9848307328285
14GLUCANtexi,0.0,-2.0
DHPTPE,0.0,4525.17286364804
NADPHQR2,0.0,401.2189767021663
NADPHQR3,0.0,689.9868115417084
NADPHQR4,0.0,1538.7593768893166
GLBRAN2,0.0,-92.69599029331364
ASR,0.0,2561.5919537766313
ASO3tex_num1,0.0,0.0
MANGLYCtex_num1,0.0,-2.0
EX_frulys_e,0.0,7353.786826285319
METOX1s,0.0,3285.613604411308
